StudentID,RollNumber,Name,Gender,Age,Department,Year,Semester,Subjects,FatherName,MotherName,FatherOccupation,MotherOccupation,Siblings,Phone,Email,Address,City,State,Pincode,CGPA,Attendance,BloodGroup,Hobby,Club,CareerGoal,Hosteller,Scholarship,EmergencyContact
STU02057,2026ME2057,Jeremiah Kale,Female,19,ME,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Liam Kale,Chandani Kale,Doctor,Teacher,0,+91 9330189112,jeremiahkale@college.edu,"51/70, Ray Nagar",Ahmedabad,Mizoram,140312,9.04,92,AB+,Gaming,NCC,Pilot,Yes,SC,+91 9834486171
STU00941,2026CT0941,Meera Mand,Female,19,CT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Tanay Mand,Harita Mand,Farmer,Doctor,3,+91 6735105261,meeramand@college.edu,"73
Sodhi Nagar",Hajipur,Tamil Nadu,916781,8.45,88,A-,Photography,Photography Club,Entrepreneur,No,Merit,+91 7180973774
STU00879,2026IT0879,Christopher Cheema,Male,18,IT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Anthony Cheema,Pushti Cheema,Government Employee,Businessman,0,+91 9494178291,christophercheema@college.edu,"80/78
Grewal Zila",Bhiwani,Telangana,293348,5.99,66,AB+,Drawing,Robotics Club,AI Engineer,No,None,+91 6663190908
STU02423,2026AE2423,Ishanvi Chopra,Female,19,AE,3,5,Flight Mechanics | Avionics | Elective II | Project I,Gautam Chopra,Vanya Chopra,Lawyer,Lawyer,3,+91 6008020289,ishanvichopra@college.edu,"231
Yadav Street",Nadiad,Gujarat,677288,5.57,66,O-,Drawing,Photography Club,Entrepreneur,Yes,ST,+91 9394527044
STU01034,2026AE1034,Upkaar Prasad,Male,24,AE,3,6,Space Engineering | Aircraft Design | Elective III | Project II,Bachittar Prasad,Yadavi Prasad,Doctor,Engineer,2,+91 9912470815,upkaarprasad@college.edu,"92, Sankar Street",Anantapur,Chhattisgarh,951744,5.74,65,O-,Chess,Robotics Club,Entrepreneur,Yes,Merit,+91 9551157926
STU01999,2026AIML1999,Ishaan Chauhan,Female,19,AI/ML,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Parth Chauhan,Daksha Chauhan,Farmer,Teacher,2,+91 6261584396,ishaanchauhan@college.edu,"14/55, Vala Circle",Parbhani,Arunachal Pradesh,845669,5.9,64,A-,Robotics,NSS,AI Engineer,Yes,SC,+91 6921823221
STU00867,2026CT0867,Anamika Banerjee,Female,19,CT,4,7,Machine Learning | Big Data | Elective IV | Project II,Utkarsh Banerjee,Anya Banerjee,Farmer,Businessman,0,+91 6947076818,anamikabanerjee@college.edu,"63
Bandi Chowk",Kolhapur,Mizoram,584113,7.76,93,A-,Cricket,Robotics Club,AI Engineer,Yes,ST,+91 8301108237
STU00649,2026ETC0649,Damini Gaba,Female,17,ETC,3,6,Wireless Communication | Embedded Systems | Elective III | Project II,Aarnav Gaba,Zansi Gaba,Government Employee,Teacher,2,+91 7205264050,daminigaba@college.edu,"47/416
Wason Ganj",Allahabad,Maharashtra,600160,8.66,64,A+,Coding,Coding Club,Data Scientist,Yes,None,+91 8948458958
STU03067,2026IIOT3067,Chanakya Vaidya,Male,22,IIOT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Tarak Vaidya,Jeevika Vaidya,Engineer,Government Employee,3,+91 9718134019,chanakyavaidya@college.edu,"74/707
Mohan Marg",Tadepalligudem,Meghalaya,677032,5.93,89,A-,Cricket,NCC,Research Scientist,No,OBC,+91 7391754865
STU03093,2026EC3093,Lohit Kothari,Male,18,EC,1,2,Mathematics II | Digital Logic | Electronic Devices | Environmental Studies,Daniel Kothari,Hemangini Kothari,Police Officer,Businessman,1,+91 8923620962,lohitkothari@college.edu,"04/58
Jani Road",Panchkula,Maharashtra,759386,8.83,97,O+,Gaming,NCC,Professor,Yes,None,+91 9216502705
STU00598,2026ME0598,Jonathan Sawhney,Female,22,ME,3,5,Automobile Engineering | Industrial Engineering | Elective II | Project I,Kevin Sawhney,Adya Sawhney,Government Employee,Government Employee,0,+91 9244455394,jonathansawhney@college.edu,"65, Mukhopadhyay Marg",Nashik,Bihar,562635,8.66,75,A+,Gaming,Sports Club,Software Engineer,Yes,Merit,+91 7152612106
STU02460,2026ME2460,Aarini Anand,Male,18,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Ranveer Anand,Bhavini Anand,Government Employee,Lawyer,3,+91 7654039619,aarinianand@college.edu,"47/04
Ben Ganj",Orai,Kerala,522361,9.49,84,O+,Robotics,Photography Club,AI Engineer,Yes,OBC,+91 6023164820
STU03101,2026CT3101,Gautam Jaggi,Female,22,CT,3,5,Cloud Computing | Cybersecurity | Elective II | Compiler Design,Ekbal Jaggi,Chaman Jaggi,Government Employee,Doctor,4,+91 7196559080,gautamjaggi@college.edu,"92, Morar Path",Anantapur,Himachal Pradesh,185396,8.08,90,A-,Cricket,Photography Club,Pilot,Yes,EWS,+91 8095315639
STU01079,2026AE1079,Pranit Char,Male,20,AE,3,6,Space Engineering | Aircraft Design | Elective III | Project II,Teerth Char,Zansi Char,Government Employee,Government Employee,0,+91 6538838649,pranitchar@college.edu,"435, Khatri Chowk",Silchar,Arunachal Pradesh,450190,6.66,76,O-,Coding,Robotics Club,Data Scientist,No,Merit,+91 8792489992
STU01633,2026RE1633,Ladli Sawhney,Male,23,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Aditya Sawhney,Hema Sawhney,Farmer,Lawyer,1,+91 6127339636,ladlisawhney@college.edu,"27/44, Grewal Path",Thiruvananthapuram,Assam,401275,6.94,81,A+,Football,Sports Club,Research Scientist,Yes,ST,+91 9681154157
STU03215,2026IIOT3215,Hredhaan Divan,Female,19,IIOT,2,4,Computer Networks | Embedded Systems | Control Systems | Elective I,Advik Divan,Chavvi Divan,Government Employee,Farmer,4,+91 8899812176,hredhaandivan@college.edu,"29/862
Nadkarni Circle",Sambalpur,Rajasthan,818587,7.0,72,A+,Drawing,NCC,Research Scientist,Yes,OBC,+91 6214688274
STU03842,2026CE3842,Nitesh Bhardwaj,Male,23,CE,2,4,Hydrology | Transportation Engineering | Concrete Technology | Elective I,Manbir Bhardwaj,Qushi Bhardwaj,Engineer,Police Officer,2,+91 6151814078,niteshbhardwaj@college.edu,"89/965
Loyal Nagar",Thrissur,Bihar,314105,8.75,82,AB-,Music,Photography Club,Pilot,No,Merit,+91 8013204999
STU00135,2026CT0135,Vrishti Bains,Male,24,CT,4,7,Machine Learning | Big Data | Elective IV | Project II,Yash Bains,Mohini Bains,Doctor,Lawyer,0,+91 6508021171,vrishtibains@college.edu,"75
Brahmbhatt Road",Sasaram,Jharkhand,023208,8.51,66,B+,Chess,NCC,Software Engineer,No,None,+91 6224259399
STU01666,2026DS1666,Meghana Bumb,Male,24,DS,4,7,Deep Learning | Natural Language Processing | Elective IV | Seminar,Rehaan Bumb,Ira Bumb,Farmer,Teacher,1,+91 8883403651,meghanabumb@college.edu,"50
Walia Circle",Kakinada,Uttarakhand,883878,5.88,99,AB-,Cricket,Drama Club,Data Scientist,Yes,OBC,+91 7123576209
STU00702,2026CE0702,Manan Reddy,Male,22,CE,4,7,Advanced Structural Design | Urban Planning | Elective IV | Seminar,Praneel Reddy,Bhavani Reddy,Teacher,Engineer,1,+91 9227960463,mananreddy@college.edu,"32/89, Varkey Nagar",Imphal,Odisha,383153,6.94,94,AB+,Drawing,NSS,Data Scientist,No,OBC,+91 6544854872
STU01251,2026RE1251,Varenya Mallick,Female,24,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Balveer Mallick,Harini Mallick,Engineer,Farmer,1,+91 8154843880,varenyamallick@college.edu,"H.No. 938
Memon Marg",Kavali,Assam,294722,5.99,66,O-,Coding,NSS,Software Engineer,No,None,+91 6504548298
STU01064,2026CS1064,Ijaya Kibe,Male,19,CS,3,5,Artificial Intelligence | Web Development | Compiler Design | Elective I,Elijah Kibe,Omisha Kibe,Government Employee,Teacher,0,+91 9814720730,ijayakibe@college.edu,"H.No. 84, Morar Circle",Karimnagar,Sikkim,479526,6.69,81,AB-,Gaming,Photography Club,Entrepreneur,No,OBC,+91 6728071970
STU00281,2026DS0281,Sudiksha Kapoor,Female,17,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Jai Kapoor,Yashawini Kapoor,Engineer,Engineer,1,+91 6207928917,sudikshakapoor@college.edu,"49
Sarkar Circle",Nellore,Tamil Nadu,699014,7.06,87,O-,Cricket,Coding Club,AI Engineer,No,OBC,+91 9471661832
STU00537,2026ETC0537,Girik Yohannan,Female,22,ETC,3,6,Wireless Communication | Embedded Systems | Elective III | Project II,Hemang Yohannan,Shravya Yohannan,Lawyer,Businessman,3,+91 8922814564,girikyohannan@college.edu,"62
Goswami Marg",Unnao,Punjab,931889,7.81,79,A+,Football,NCC,Research Scientist,Yes,ST,+91 9748331359
STU02803,2026RE2803,Benjamin Modi,Male,22,RE,3,6,Green Building Design | Hybrid Energy Systems | Elective III | Project II,Om Modi,Yashasvi Modi,Doctor,Farmer,2,+91 6229143854,benjaminmodi@college.edu,"18/992
Barad Path",Ajmer,West Bengal,540935,9.06,99,O+,Football,Photography Club,Software Engineer,No,OBC,+91 8646894759
STU03625,2026AE3625,Naveen Date,Female,23,AE,4,8,Aerospace Systems | Future Flight Technologies | Elective V | Capstone Project,Abhimanyu Date,Pallavi Date,Doctor,Farmer,4,+91 6190895715,naveendate@college.edu,"438
Sani Street",Bhiwani,Uttarakhand,031845,9.69,61,A+,Cricket,Robotics Club,Entrepreneur,No,ST,+91 9116840850
STU02106,2026ME2106,Chatura Dutta,Male,20,ME,3,6,Robotics | CAD/CAM | Elective III | Project II,Samar Dutta,Eshana Dutta,Doctor,Engineer,2,+91 7749580578,chaturadutta@college.edu,"H.No. 95, Wadhwa Chowk",Chennai,Uttarakhand,858307,8.94,64,B+,Drawing,Sports Club,Research Scientist,No,SC,+91 8172594645
STU01239,2026AE1239,Urishilla Subramaniam,Male,22,AE,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Ekalinga Subramaniam,Urvi Subramaniam,Farmer,Farmer,1,+91 9136020937,urishillasubramaniam@college.edu,"292, Shere Road",Rajpur Sonarpur,Bihar,536088,7.68,80,A+,Drawing,Sports Club,Professor,Yes,Merit,+91 7926802469
STU03290,2026EC3290,Yagnesh Sur,Female,20,EC,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Chaitanya Sur,Darika Sur,Doctor,Lawyer,0,+91 9014243613,yagneshsur@college.edu,"520, Ratti Road",Chandigarh,Madhya Pradesh,126058,5.82,71,O-,Cricket,Coding Club,AI Engineer,Yes,None,+91 9914994025
STU02916,2026ETC2916,Zarna Taneja,Male,17,ETC,3,5,Digital Communication | VLSI Design | Elective II | Project I,Jeremiah Taneja,Dipta Taneja,Farmer,Government Employee,0,+91 6698523837,zarnataneja@college.edu,"22
Kara Zila",Kozhikode,Kerala,868925,7.89,90,AB-,Music,Music Club,Data Scientist,Yes,SC,+91 8639286469
STU00860,2026DS0860,Azaan Cherian,Male,20,DS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Luke Cherian,Arunima Cherian,Engineer,Businessman,0,+91 8789840282,azaancherian@college.edu,"H.No. 722, Panchal Zila",Asansol,Meghalaya,329609,5.64,94,O-,Cricket,Drama Club,Professor,Yes,ST,+91 6322634203
STU01125,2026EE1125,Mitali Chakraborty,Female,23,EE,2,3,Electromagnetics | Electrical Machines I | Signals & Systems | Power Electronics,Robert Chakraborty,Saumya Chakraborty,Police Officer,Government Employee,2,+91 7619466548,mitalichakraborty@college.edu,"H.No. 45, Menon Chowk",Madanapalle,Odisha,043658,8.79,74,B+,Gaming,Photography Club,Entrepreneur,Yes,EWS,+91 8696424081
STU00028,2026EE0028,William Menon,Male,24,EE,2,4,Electrical Machines II | Control Systems | Elective I | Probability & Statistics,Abeer Menon,Pallavi Menon,Farmer,Doctor,4,+91 6579207213,williammenon@college.edu,"H.No. 555
Bobal Street",Morena,Karnataka,807277,9.14,81,O-,Reading,Coding Club,Research Scientist,No,OBC,+91 9590158929
STU02568,2026ME2568,Amrita Borah,Male,17,ME,3,6,Robotics | CAD/CAM | Elective III | Project II,Noah Borah,Aarna Borah,Doctor,Government Employee,2,+91 8436456971,amritaborah@college.edu,"15, Rout Path",Malegaon,Mizoram,940435,8.19,86,B-,Robotics,Robotics Club,Data Scientist,Yes,None,+91 8368146856
STU01038,2026IT1038,Rishi Karan,Female,17,IT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Rishi Karan,Udyati Karan,Government Employee,Farmer,4,+91 9333213023,rishikaran@college.edu,"208, Dash Circle",Buxar,Mizoram,126240,7.65,96,B-,Reading,Robotics Club,Robotics Engineer,No,OBC,+91 6043525386
STU02994,2026EE2994,Chatura Mani,Female,23,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Lakshit Mani,Zilmil Mani,Engineer,Teacher,2,+91 9557171494,chaturamani@college.edu,"007, Singh Nagar",Jehanabad,Assam,753180,6.98,70,B+,Gaming,Coding Club,AI Engineer,Yes,None,+91 8887928638
STU01425,2026CT1425,Anya Mohan,Female,19,CT,2,3,Computer Architecture | Database Systems | Operating Systems | Discrete Mathematics,Tejas Mohan,Jagrati Mohan,Businessman,Farmer,2,+91 9679449954,anyamohan@college.edu,"46/817, Guha Ganj",Dewas,Odisha,838947,7.03,99,O-,Gaming,Coding Club,Software Engineer,No,OBC,+91 9709818129
STU03378,2026EC3378,Eiravati Dass,Female,18,EC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Shivansh Dass,Lila Dass,Engineer,Farmer,3,+91 6406106928,eiravatidass@college.edu,"31/676, Soni Marg",Jabalpur,Tripura,134873,8.94,64,O+,Chess,Music Club,Data Scientist,No,OBC,+91 8449205441
STU00883,2026CS0883,Riya Dalal,Male,19,CS,3,5,Artificial Intelligence | Web Development | Compiler Design | Elective I,Zaid Dalal,Ishanvi Dalal,Lawyer,Doctor,4,+91 7183847782,riyadalal@college.edu,"12/475, Subramanian Road",Haldia,Sikkim,767144,7.78,70,O-,Coding,Music Club,Professor,Yes,Merit,+91 6887298226
STU00254,2026EE0254,Ikbal Prabhakar,Female,21,EE,4,7,High Voltage Engineering | Energy Management | Elective IV | Seminar,Benjamin Prabhakar,Jhalak Prabhakar,Farmer,Doctor,0,+91 6199913978,ikbalprabhakar@college.edu,"H.No. 88, Bedi Nagar",Anantapur,Kerala,371904,9.22,77,O+,Gaming,Drama Club,Software Engineer,No,OBC,+91 9703877378
STU01799,2026IIOT1799,Ryan Murthy,Male,21,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Yatan Murthy,Sanya Murthy,Police Officer,Lawyer,4,+91 8860931801,ryanmurthy@college.edu,"H.No. 40, Chahal Road",Mangalore,Kerala,761943,8.16,79,B+,Chess,Photography Club,Pilot,No,OBC,+91 9929104042
STU01216,2026ME1216,Madhav Dara,Female,22,ME,2,4,Dynamics of Machines | Heat Transfer | Machine Design | Elective I,Abhiram Dara,Yashasvi Dara,Engineer,Police Officer,3,+91 8881268536,madhavdara@college.edu,"41/933
Kari Path",Srikakulam,Jharkhand,226774,9.54,85,AB+,Robotics,Coding Club,Pilot,No,EWS,+91 6504884360
STU02134,2026IT2134,Divya Babu,Female,20,IT,2,3,Database Systems | Operating Systems | Computer Networks | Discrete Mathematics,Azaan Babu,Saanvi Babu,Lawyer,Farmer,2,+91 8389120254,divyababu@college.edu,"284, Master Path",Chennai,Himachal Pradesh,009128,6.28,87,A+,Chess,Drama Club,Entrepreneur,No,OBC,+91 9545465755
STU01587,2026AE1587,Faraj Lal,Male,18,AE,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Rohan Lal,Neha Lal,Engineer,Lawyer,4,+91 9718970731,farajlal@college.edu,"H.No. 026, Agate Ganj",Siliguri,Haryana,107291,9.01,71,AB-,Chess,Music Club,Pilot,Yes,Merit,+91 7222985254
STU00656,2026CS0656,Inaya More,Female,19,CS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Guneet More,Bhavika More,Engineer,Police Officer,1,+91 6891710969,inayamore@college.edu,"H.No. 82
Mahal Street",Jehanabad,West Bengal,061251,9.09,99,B-,Football,Sports Club,Professor,No,None,+91 9179616956
STU03824,2026EC3824,Netra Savant,Female,23,EC,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Rishi Savant,Upadhriti Savant,Police Officer,Doctor,0,+91 9019976253,netrasavant@college.edu,"381
Dhar Ganj",Mango,Gujarat,795567,7.33,64,AB-,Reading,Sports Club,Data Scientist,Yes,EWS,+91 8790340441
STU01145,2026EE1145,Idika Solanki,Male,19,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Hardik Solanki,Keya Solanki,Doctor,Businessman,0,+91 6832443425,idikasolanki@college.edu,"032, De Street",Mathura,Odisha,164769,7.46,95,AB+,Gaming,Sports Club,Software Engineer,No,ST,+91 8834719651
STU00504,2026ETC0504,Amruta Bumb,Female,24,ETC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Nicholas Bumb,Bhavani Bumb,Police Officer,Teacher,1,+91 6581753656,amrutabumb@college.edu,"H.No. 156, Sandal Road",Pimpri-Chinchwad,Bihar,875849,9.65,84,AB-,Coding,Music Club,Research Scientist,No,Merit,+91 7299300997
STU00637,2026ME0637,Finn Amble,Female,22,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Avi Amble,Watika Amble,Government Employee,Engineer,1,+91 7291129585,finnamble@college.edu,"H.No. 011
Swaminathan Circle",Barasat,Meghalaya,076629,9.28,68,B+,Robotics,Robotics Club,Professor,Yes,ST,+91 6057873386
STU02634,2026CE2634,Anvi Bhatia,Female,24,CE,2,4,Hydrology | Transportation Engineering | Concrete Technology | Elective I,Kiaan Bhatia,Mekhala Bhatia,Lawyer,Engineer,3,+91 8728631143,anvibhatia@college.edu,"H.No. 89
Krishnan",Proddatur,Sikkim,859335,8.76,76,B-,Robotics,NCC,Professor,Yes,None,+91 9256477824
STU01384,2026IIOT1384,Maya Dani,Female,24,IIOT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Nathan Dani,Damyanti Dani,Businessman,Lawyer,4,+91 6055277774,mayadani@college.edu,"H.No. 645, Murty Ganj",Jamnagar,Meghalaya,273227,9.78,84,A+,Chess,Sports Club,AI Engineer,Yes,None,+91 9174563751
STU04000,2026EE4000,Jason Dhaliwal,Male,18,EE,2,4,Electrical Machines II | Control Systems | Elective I | Probability & Statistics,Wahab Dhaliwal,Oni Dhaliwal,Police Officer,Lawyer,1,+91 6252056657,jasondhaliwal@college.edu,"84/289
Chaudry Nagar",Jalgaon,Rajasthan,372228,9.16,100,A+,Photography,Robotics Club,Entrepreneur,Yes,Merit,+91 8050088477
STU01511,2026AIML1511,Samarth Sane,Male,24,AI/ML,3,5,Deep Learning | Natural Language Processing | Elective II | Project I,Upkaar Sane,Ikshita Sane,Businessman,Engineer,0,+91 8586823141,samarthsane@college.edu,"H.No. 75, Agarwal",Ghaziabad,Rajasthan,909401,8.17,75,O-,Music,Sports Club,Robotics Engineer,No,Merit,+91 9112557745
STU00709,2026CE0709,Samaksh Chaudhary,Male,17,CE,1,2,Mathematics II | Strength of Materials | Surveying | Environmental Studies,Kiaan Chaudhary,Eshana Chaudhary,Lawyer,Doctor,1,+91 7737631342,samakshchaudhary@college.edu,"H.No. 30
Tara Path",Saharsa,Telangana,847631,6.87,69,AB-,Chess,Photography Club,Robotics Engineer,No,SC,+91 7443537266
STU01851,2026AE1851,Matthew Bedi,Male,18,AE,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Warinder Bedi,Arya Bedi,Government Employee,Farmer,0,+91 9680858162,matthewbedi@college.edu,"51/932
Kalita",Gaya,Goa,547407,8.29,94,B+,Robotics,Music Club,Data Scientist,No,None,+91 6642411248
STU00404,2026EC0404,Aashi Gopal,Female,17,EC,1,2,Mathematics II | Digital Logic | Electronic Devices | Environmental Studies,Yug Gopal,Deepa Gopal,Farmer,Doctor,4,+91 9361792275,aashigopal@college.edu,"H.No. 56
Sarma",Gandhinagar,West Bengal,762378,9.56,72,AB-,Music,Drama Club,Professor,Yes,SC,+91 6776455454
STU03282,2026EC3282,Gaurang Deshmukh,Male,18,EC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Abdul Deshmukh,Triveni Deshmukh,Engineer,Teacher,2,+91 9303140987,gaurangdeshmukh@college.edu,"98/62
Vohra Road",Burhanpur,Nagaland,966540,7.73,69,B+,Drawing,Drama Club,AI Engineer,No,EWS,+91 7241564297
STU01435,2026EE1435,Maanav Biswas,Male,17,EE,3,5,Power Systems I | Renewable Energy | Elective II | Project I,Lohit Biswas,Bhavya Biswas,Businessman,Engineer,3,+91 8376185615,maanavbiswas@college.edu,"62/85
Choudhary Path",Kota,Goa,104800,8.79,90,B-,Music,Music Club,Professor,Yes,EWS,+91 7832205029
STU00446,2026EE0446,Oviya Chaudry,Female,21,EE,4,8,Advanced Power Systems | Sustainable Energy | Elective V | Capstone Project,Balvan Chaudry,Mugdha Chaudry,Farmer,Government Employee,2,+91 9116775913,oviyachaudry@college.edu,"541, Mangal Chowk",New Delhi,West Bengal,753902,6.4,75,A-,Coding,Coding Club,Software Engineer,Yes,OBC,+91 7623767478
STU02974,2026RE2974,Anya Chopra,Female,24,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Fariq Chopra,Neelima Chopra,Government Employee,Government Employee,1,+91 8220922135,anyachopra@college.edu,"98/37
Singh",Purnia,Assam,831608,6.58,70,B-,Drawing,NSS,Pilot,No,ST,+91 8349005706
STU02826,2026EE2826,Kavya Atwal,Female,18,EE,2,3,Electromagnetics | Electrical Machines I | Signals & Systems | Power Electronics,Vedant Atwal,Aarna Atwal,Engineer,Businessman,2,+91 8136238806,kavyaatwal@college.edu,"81/329, Balakrishnan Circle",Thanjavur,Telangana,947849,9.74,72,AB+,Football,Coding Club,Entrepreneur,Yes,SC,+91 8822764702
STU03235,2026IT3235,Raksha Kurian,Female,22,IT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Neel Kurian,Darika Kurian,Farmer,Lawyer,0,+91 8619320556,rakshakurian@college.edu,"725, Dewan Road",Katni,Himachal Pradesh,877338,8.75,99,A+,Drawing,Drama Club,Software Engineer,Yes,OBC,+91 9803860281
STU01561,2026IT1561,Anika Kumar,Male,21,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Joshua Kumar,Dayamai Kumar,Doctor,Doctor,1,+91 6919602042,anikakumar@college.edu,"H.No. 60
Oak Street",Ramgarh,Madhya Pradesh,882561,9.7,88,O+,Photography,Sports Club,Data Scientist,No,ST,+91 6932511676
